id,title,category,start_local,end_local,predicted_end_local,phq_attendance,rank,local_rank,state,start,end,predicted_end,description,predicted_event_spend_total,predicted_event_spend_accommodation,predicted_event_spend_hospitality,predicted_event_spend_transportation,venue_id,venue_name,locality,region,postcode,country,venue_formatted_address,lat,lon,labels,phq_labels,timezone,duration,geo,placekey,impact_patterns,duplicate_of_id,parent_event_id,cancelled,postponed,deleted_reason,scope,place_hierarchies,relevance,private,brand_safe,first_seen,updated
FHSc9ZDDt2aVUsUikH,Zo! at City Winery Atlanta,concerts,2025-03-27 00:00:00,2025-03-27 23:59:59,,173,35,59,predicted,2025-03-27T04:00:00Z,2025-03-28T03:59:59Z,,Sourced from predicthq.com,3322,0,1739,1582,4ifzZFQKDVBNHrYDgxSSs6,City Winery - Atlanta,Atlanta,,30308,US,"650 North Avenue, Atlanta, 30308, United States of America",33.6651,-84.4107,"concert,music","hip-hop-and-rnb-and-soul,electronic",America/New_York,86399,"{""geometry"": {""coordinates"": [-84.4107, 33.6651], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""650 North Avenue, Atlanta, 30308, United States of America"", ""postcode"": ""30308"", ""locality"": ""Atlanta""}}",zzw-223@8g7-485-5fz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-27"", ""value"": 173, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-27"", ""value"": 173, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-27"", ""value"": 173, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4199075,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-25T05:22:38Z,2025-01-29T21:08:07Z
DzFhBdLiEDrP8Fgm3P,Octave Cat,concerts,2025-04-26 20:00:00,2025-04-26 20:00:00,2025-04-27 02:40:00,229,37,59,active,2025-04-27T00:00:00Z,2025-04-27T00:00:00Z,2025-04-27T06:40:00Z,Sourced from predicthq.com,4397,0,2302,2094,fQL2G3CSYV3vpRmpMC5jKT,Aisle 5,Atlanta,Georgia,30307,US,"1123 Euclid Ave NE, Atlanta, GA 30307, USA",33.7642502,-84.3502888,"concert,music","electronic,jazz-and-classical",America/New_York,0,"{""geometry"": {""coordinates"": [-84.3502888, 33.7642502], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1123 Euclid Ave NE, Atlanta, GA 30307, USA"", ""postcode"": ""30307"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",22c-223@8g7-485-cyv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-26"", ""value"": 229, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-26"", ""value"": 229, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-26"", ""value"": 229, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4202074,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-25T07:30:28Z,2025-01-29T01:14:22Z
BzvFUzHHXttwkRm6G9,Lauren Doriahna,concerts,2025-02-11 20:00:00,2025-02-11 20:00:00,2025-02-12 00:10:00,286,39,59,active,2025-02-12T01:00:00Z,2025-02-12T01:00:00Z,2025-02-12T05:10:00Z,Sourced from predicthq.com,5491,0,2876,2615,BUa3xRXXbHuJaaQHW76A9b,Corporate Event,Atlanta,Georgia,30334,US,"Georgia State Capitol, Atlanta, GA 30334, USA",33.7488899,-84.3880539,"concert,music",,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3880539, 33.7488899], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Georgia State Capitol, Atlanta, GA 30334, USA"", ""postcode"": ""30334"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",@8g7-46m-9xq,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-11"", ""value"": 286, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-11"", ""value"": 286, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-11"", ""value"": 286, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T00:25:16Z,2025-01-26T00:49:14Z
4gVnVEXChqB25iJvNk,"Matt Pless, Triangle Fire, and The Muckers",concerts,2025-03-04 20:00:00,2025-03-04 20:00:00,2025-03-05 00:10:00,150,34,58,active,2025-03-05T01:00:00Z,2025-03-05T01:00:00Z,2025-03-05T05:10:00Z,Sourced from predicthq.com,2880,0,1508,1371,rJyvV7XQcRnxGfvjGgnWFk,529,Atlanta,Georgia,30316,US,"529 Flat Shoals Ave SE, Atlanta, GA 30316, USA",33.7399255826,-84.3452261989,"concert,music",,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3452261989, 33.7399255826], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""529 Flat Shoals Ave SE, Atlanta, GA 30316, USA"", ""postcode"": ""30316"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",22g-223@8g7-46n-vzz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-04"", ""value"": 150, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-04"", ""value"": 150, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-04"", ""value"": 150, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4191014>4192567,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T00:43:31Z,2025-01-26T00:47:27Z
CU5AFa5KsVGfe3ccB4,The Muckers,concerts,2025-04-26 13:00:00,2025-04-26 13:00:00,2025-04-26 17:10:00,250,38,58,active,2025-04-26T17:00:00Z,2025-04-26T17:00:00Z,2025-04-26T21:10:00Z,Sourced from predicthq.com,4800,0,2513,2286,35KQLEiqHjzJzd63jqgFH2w,Imagine Music Festival,Atlanta,Georgia,30308,US,"695 North Avenue NE, Atlanta, GA 30308, USA",33.7489,-84.3881,"concert,music",,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3881, 33.7489], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""695 North Avenue NE, Atlanta, GA 30308, USA"", ""postcode"": ""30308"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",1rqjudkpnd@8g7-484-vxq,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-26"", ""value"": 250, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-26"", ""value"": 250, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-26"", ""value"": 250, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T01:28:22Z,2025-01-26T01:43:59Z
6DYDkNrkueHMRsuqft,The Basement 90's/00's RNB Party | ATLANTA,community,2025-02-22 21:00:00,2025-02-23 02:00:00,,119,32,52,active,2025-02-23T02:00:00Z,2025-02-23T07:00:00Z,,Sourced from predicthq.com,1441,0,897,544,,,Atlanta,Georgia,30318,US,"10th Street Northwest, Atlanta, GA 30318, United States of America",33.78146,-84.41279,community,"nightlife,music,cultural",America/New_York,18000,"{""geometry"": {""coordinates"": [-84.41279, 33.78146], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""10th Street Northwest, Atlanta, GA 30318, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30318"", ""region"": ""Georgia""}}",22c-222@8g7-478-nbk,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-22"", ""value"": 65, ""position"": ""event_day""}, {""date_local"": ""2025-02-23"", ""value"": 54, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-22"", ""value"": 65, ""position"": ""event_day""}, {""date_local"": ""2025-02-23"", ""value"": 54, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-22"", ""value"": 65, ""position"": ""event_day""}, {""date_local"": ""2025-02-23"", ""value"": 54, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4181910,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T01:55:31Z,2025-01-26T03:55:33Z
3oX4qY8iVRcHg7pYwY,Date Night Photography Class - Atlanta - Photography Class by Classpop!™,community,2025-02-16 16:00:00,2025-02-16 18:00:00,,183,35,54,active,2025-02-16T21:00:00Z,2025-02-16T23:00:00Z,,Sourced from predicthq.com,2217,0,1380,836,,,Atlanta,Georgia,30318,US,"Bishop Street Northwest, Atlanta, GA 30318, United States of America",33.79205,-84.40477,"art,community",cultural,America/New_York,7200,"{""geometry"": {""coordinates"": [-84.40477, 33.79205], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Bishop Street Northwest, Atlanta, GA 30318, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30318"", ""region"": ""Georgia""}}",1g455vsdds@8g7-4dn-rkz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-16"", ""value"": 183, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-16"", ""value"": 183, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-16"", ""value"": 183, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4231899,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T01:55:53Z,2025-01-26T02:29:37Z
BtyUenMtoz42jZNm8t,PERREOLAND | Atlanta,festivals,2025-02-08 22:00:00,2025-02-09 03:00:00,,105,30,46,active,2025-02-09T03:00:00Z,2025-02-09T08:00:00Z,,Sourced from predicthq.com,2016,0,1055,960,,,Atlanta,Georgia,30309,US,"Crescent Avenue Northeast, Atlanta, GA 30309, United States of America",33.78594,-84.38406,"festival,music","music,beauty-and-fashion",America/New_York,18000,"{""geometry"": {""coordinates"": [-84.38406, 33.78594], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Crescent Avenue Northeast, Atlanta, GA 30309, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30309"", ""region"": ""Georgia""}}",zzy-224@8g7-474-hyv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-08"", ""value"": 57, ""position"": ""event_day""}, {""date_local"": ""2025-02-09"", ""value"": 48, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-08"", ""value"": 57, ""position"": ""event_day""}, {""date_local"": ""2025-02-09"", ""value"": 48, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-08"", ""value"": 57, ""position"": ""event_day""}, {""date_local"": ""2025-02-09"", ""value"": 48, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4200636,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T01:55:53Z,2025-01-26T02:24:44Z
ZGt3vJxcYidkPz4a9S,INDO WAREHOUSE | Saturday February 15th 2025  | District Atlanta,concerts,2025-02-15 22:00:00,2025-02-16 03:00:00,,137,33,55,active,2025-02-16T03:00:00Z,2025-02-16T08:00:00Z,,Sourced from predicthq.com,5261,0,2755,2506,,,Atlanta,Georgia,30324,US,"Armour Drive Northeast, Atlanta, GA 30324, United States of America",33.8121,-84.37859,"concert,music",,America/New_York,18000,"{""geometry"": {""coordinates"": [-84.37859, 33.8121], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Armour Drive Northeast, Atlanta, GA 30324, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30324"", ""region"": ""Georgia""}}",222-225@8g6-ym5-h89,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-15"", ""value"": 137, ""position"": ""event_day""}, {""date_local"": ""2025-02-16"", ""value"": 137, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-15"", ""value"": 137, ""position"": ""event_day""}, {""date_local"": ""2025-02-16"", ""value"": 137, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-15"", ""value"": 137, ""position"": ""event_day""}, {""date_local"": ""2025-02-16"", ""value"": 137, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4184620,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T01:55:55Z,2025-01-26T01:58:24Z
Eos98dZkguLrXn4joq,BYOB Spray Paint and Sip - Paint and Sip by Classpop!™,community,2025-02-16 14:30:00,2025-02-16 16:00:00,,150,34,56,active,2025-02-16T19:30:00Z,2025-02-16T21:00:00Z,,Sourced from predicthq.com,1817,0,1131,685,,,Atlanta,Georgia,30310,US,"White Street Southwest, Atlanta, GA 30310, United States of America",33.73154,-84.4206,"art,community",cultural,America/New_York,5400,"{""geometry"": {""coordinates"": [-84.4206, 33.73154], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""White Street Southwest, Atlanta, GA 30310, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30310"", ""region"": ""Georgia""}}",13xobsmpe4@8g7-4b4-4y9,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-16"", ""value"": 150, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-16"", ""value"": 150, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-16"", ""value"": 150, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4230162,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T01:55:59Z,2025-01-26T01:58:25Z
4gLCRy6evftegPLUQg,Lip Gloss Making Class - Art Class by Classpop!™,community,2025-02-16 15:00:00,2025-02-16 17:00:00,,150,34,54,active,2025-02-16T20:00:00Z,2025-02-16T22:00:00Z,,Sourced from predicthq.com,1817,0,1131,685,,,Atlanta,Georgia,30312,US,"Auburn Avenue Northeast, Atlanta, GA 30312, United States of America",33.75605,-84.36635,"community,workshop",cultural,America/New_York,7200,"{""geometry"": {""coordinates"": [-84.36635, 33.75605], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Auburn Avenue Northeast, Atlanta, GA 30312, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30312"", ""region"": ""Georgia""}}",1f52eu6db6@8g7-46m-vmk,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-16"", ""value"": 150, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-16"", ""value"": 150, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-16"", ""value"": 150, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4202074,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-26T01:56:01Z,2025-01-26T02:00:57Z
6xrpBHkGWvBw7J4EUe,The Meeting,community,2025-04-05 21:00:00,2025-04-06 02:00:00,,170,35,48,active,2025-04-06T01:00:00Z,2025-04-06T06:00:00Z,,Sourced from predicthq.com,2059,0,1282,777,,,Atlanta,Georgia,30308,US,"Piedmont Avenue Northeast, Atlanta, GA 30308, United States of America",33.77058,-84.38226,community,education,America/New_York,18000,"{""geometry"": {""coordinates"": [-84.38226, 33.77058], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Piedmont Avenue Northeast, Atlanta, GA 30308, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30308"", ""region"": ""Georgia""}}",1n6hpbgdzk@8g6-ykx-f4v,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-05"", ""value"": 93, ""position"": ""event_day""}, {""date_local"": ""2025-04-06"", ""value"": 77, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-05"", ""value"": 93, ""position"": ""event_day""}, {""date_local"": ""2025-04-06"", ""value"": 77, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-05"", ""value"": 93, ""position"": ""event_day""}, {""date_local"": ""2025-04-06"", ""value"": 77, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4222390,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T01:56:10Z,2025-01-26T02:25:02Z
CkULkEQhfLmmQ8WiRf,Beltline Taco & Tequila Bar Crawl USA: March 29th,festivals,2025-03-29 13:00:00,2025-03-29 18:00:00,,183,35,54,active,2025-03-29T17:00:00Z,2025-03-29T22:00:00Z,,Sourced from predicthq.com,3514,0,1840,1673,,,Atlanta,Georgia,30306,US,"Somerset Terrace Northeast, Atlanta, GA 30306, United States of America",33.76901,-84.36238,festival,"alcohol,beauty-and-fashion,music",America/New_York,18000,"{""geometry"": {""coordinates"": [-84.36238, 33.76901], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Somerset Terrace Northeast, Atlanta, GA 30306, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30306"", ""region"": ""Georgia""}}",1v65r7yesa@8g7-47x-d35,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-29"", ""value"": 183, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-29"", ""value"": 183, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-29"", ""value"": 183, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4202074,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-26T01:56:11Z,2025-01-26T01:57:32Z
